,freq,word
1640,4,reducing
1641,1,further?
1642,4,35%
1643,2,w/all
1644,47,rest
1645,16,income
1646,2,cuts?
1647,64,announce
1648,4,nominating
1649,11,alex
1650,1,azar
1651,3,hhs
1652,2,secretary.
1653,112,star
1654,92,healthcare
1655,38,drug
1656,4,prices!
1657,9,constant
1658,1,mtgs
1659,13,#maga!
1660,19,promises
1661,22,rapidly
1662,2,fulfilled.
1663,5,bilateral
1664,2,#aseansummit
1665,25,turning
1666,115,around
1667,1,https://t.co/2ahavm4n9s
1668,1,https://t.co/td0rycwn8c
1669,18,vietnam
1670,1,tran
1671,1,dai
1672,1,quang!
1673,4,50th
1674,1,anniv
1675,12,gala
1676,83,now.
1677,1,https://t.co/wfsd8ee3nm
1678,22,landed
1679,30,events
1680,3,hanoi
1681,2,vietnam!
1682,1,https://t.co/yxhrnhhpwo
1683,10,kim
1684,1,jong-un
1685,6,insult
1686,1,"""old"""
1687,3,"""short"
1688,1,"fat?"""
1689,57,oh
1690,115,friend
1691,71,maybe
1692,8,someday
1693,33,happen!
1694,20,begging
1695,1,misspelled
1696,2,reset
1697,1,button?
1698,37,tried
1699,4,chemistry
1700,9,putin.
1701,89,haters
1702,16,fools
1703,98,playing
1704,71,politics
1705,30,solve
1706,12,ukraine
1707,39,greatly
1708,14,help!
1709,54,met
1710,55,putin
1711,1,#apec
1712,2,meetings.
1713,3,discussions
1714,12,syria.
1715,377,hope
1716,37,dangerous
1717,6,crisis.
1718,30,progress
1719,14,made.
1720,122,press
1721,16,destination
1722,1,phillipines.
1723,61,stated
1724,2,upping
1725,3,#noko.
1726,1,denuclearize.
1727,1,?presidential
1728,3,proclamation
1729,1,commemorating
1730,27,anniversary
1731,2,war?
1732,1,??https://t.co/hguqp9leqk
1733,1,??https://t.co/9c0yyiv9ws
1734,1,https://t.co/f9snmrua4a
1735,65,veterans
1736,13,express
1737,6,gratitude
1738,57,entire
1739,14,veterans.
1740,1,https://t.co/ghqbca7yii
1741,28,behalf
1742,1,242nd
1743,113,birthday
1744,1,marines!#usmc242
1745,1,#semperfi
1746,1,https://t.co/ecgosjp5uc
1747,7,reminded
1748,9,merely
1749,3,related
1750,24,security.
1751,10,vital
1752,6,strength.
1753,7,#apec2017
1754,1,https://t.co/8gkquhit2x
1755,1,-economic
1756,1,https://t.co/mgpeyzeyqm
1757,26,prepared
1758,73,each
1759,1,mutually
1760,1,beneficial
1761,6,commerce
1762,34,interests
1763,163,both
1764,6,mine.
1765,58,message
1766,169,here
1767,1,https://t.co/cm3hqt16a8
1768,44,offer
1769,3,renewed
1770,9,partnership
1771,428,--
1772,7,strengthen
1773,1,bonds
1774,5,friendship
1775,68,between
1776,42,nations
1777,2,indo-pacific
1778,17,promote
1779,1,https://t.co/gn2ybs9cyb
1780,27,places
1781,24,throughout
1782,1,region
1783,22,citizens
1784,3,sovereign
1785,20,independent
1786,64,taken
1787,29,greater
1788,1,destinies
1789,2,unlocked
1790,29,potential
1791,95,people.
1792,1,https://t.co/a570iige0i
1793,3,travels
1794,146,i've
1795,28,pleasure
1796,11,sharing
1797,47,vision
1798,96,free
1799,1,w/diverse
1800,1,cultures
1801,31,different
1802,12,dreams
1803,4,prosper
1804,1,side-by-side.
1805,1,https://t.co/qbocy3u7yv
1806,3,da
1807,1,nang
1808,236,speech
1809,2,vietnam.
1810,33,staying
1811,61,behind
1812,1,zoo
1813,332,course
1814,7,alaska
1815,2,greet
1816,3,troops.
1817,10,productive
1818,13,subject
1819,38,powerful
1820,9,representative
1821,5,madame
1822,5,peng
1823,1,liyuan!
1824,27,blame
1825,23,incompetence
1826,1,admins
1827,26,allowing
1828,25,advantage
1829,63,leading
1830,102,point
1831,1,$100's
1832,3,billions.
1833,1,clue?
1834,6,would've
1835,7,same!
1836,59,ahead
1837,29,stronger
1838,1,????
1839,1,https://t.co/mk3sb7t3ev
1840,7,ceremony.
1841,5,memorable
1842,20,impressive
1843,1,display!
1844,1,?https://t.co/j9x51h1lbe
1845,1,https://t.co/g4z7mo5cv9
1846,1,?deplorables?
1847,127,millions
1848,147,gave
1849,1,(304-227)
1850,13,electoral
1851,62,college
1852,12,landslide
1853,12,victory!
1854,1,https://t.co/7ifv5gt7ur
1855,107,full
1856,1,delegations
1857,45,tomorrow.
1858,11,china!
1859,68,forget
1860,261,it!
1861,1,https://t.co/sqouwigaiq
1862,2,noko
1863,1,interpreted
1864,67,america's
1865,3,restraint
1866,3,weakness.
1867,6,fatal
1868,1,miscalculation.
1869,18,underestimate
1870,1,https://t.co/4llqlrnpk3
1871,1,unforgettable?afternoon
1872,1,evening?at
1873,1,the?forbidden
1874,114,city
1875,2,beijing
1876,1,liyuan.
1877,1,rejoining
1878,20,morning!
1879,1,https://t.co/ma0f7shbvu
1880,1,xi!
1881,52,dream
1882,7,peninsula
1883,70,safe
1884,1,reunited
1885,1,https://t.co/9tszrcc83j
1886,3,doubts
1887,48,strength
1888,5,determination
1889,1,past....and
1890,11,longer.
1891,1,https://t.co/zyuyc0fih6
1892,11,korean
1893,1,pursued
1894,81,nuclear
1895,4,ballistic
1896,7,programs
1897,1,defiance
1898,304,every
1899,1,assurance
1900,12,agreement
1901,1,commmitment
1902,1,allies.
1903,27,broken
1904,1,commitments...
1905,1,https://t.co/xj4jupa8d8
1906,28,completely
1907,11,rebuilding
1908,57,they're
1909,112,spending
1910,21,hundreds
1911,53,billions
1912,6,newest
1913,24,finest
1914,6,equipment
1915,16,anywhere
1916,54,built
1917,5,strength!
1918,1,https://t.co/2yxkivrifi
1919,1,korea????#nationalassembly
1920,1,??https://t.co/m3iehpdkas
1921,1,https://t.co/hsxdtd2uny
1922,16,ed
1923,5,gillespie
1924,30,worked
1925,12,embrace
1926,19,for.
1927,3,seats
1928,61,bigger
1929,18,before!
1930,3,assembly
1931,23,victory.
1932,3,participated
1933,6,nat'l
1934,1,rx
1935,73,day.
1936,23,amount
1937,15,drugs
1938,4,collected
1939,1,disposed.
1940,18,this!
1941,20,franklin
1942,2,photo.
1943,2,99th
1944,1,@billygraham!
1945,1,https://t.co/l0c7rvvoa1
1946,2,.@edwgillespie
1947,89,turn
1948,29,performance
1949,12,va.
1950,3,gone.
1951,3,asap!
1952,48,virginia
1953,1,@edwgillespie
1954,47,today!
1955,15,ralph
1956,1,northam
1957,55,allow
1958,5,rampant
1959,16,virginia.
1960,2,anti-second
1961,1,amendment....
1962,1,....is
1963,4,making.
1964,38,jobs!
1965,48,yesterday.
1966,11,moves
1967,2,administration....
1968,6,moon
1969,9,welcoming
1970,1,remembered.
1971,1,https://t.co/bmvjz1iv2a
1972,17,lunch
1973,1,rok
1974,31,troops
1975,17,camp
1976,1,humphreys
1977,1,????
1978,1,https://t.co/5njirz4inm
1979,1,https://t.co/knlyonhbcc
1980,1,@abeshinzo:
1981,1,?????????????????????????????????????????????????????????????????????????????????????????????@realdonaldtrump
1982,5,https://t.?
1983,2,#japan??
1984,2,https://t.co/evxfqavnfs
1985,1,....some
1986,1,harshly
1987,10,treating
1988,1,?milking?
1989,1,salman
1990,33,saudi
1991,28,arabia
1992,43,exactly
1993,1,doing....
1994,55,leave
1995,31,fine
1996,2,gentleman.
1997,16,figure
1998,20,japan
1999,134,pm
2000,12,abe
2001,1,yield
2002,136,energy
2003,14,orders
2004,1,happening+++!
2005,34,rule
2006,24,terrible.
2007,53,back!
2008,1,...americans
2009,3,best:
2010,12,pull
2011,21,together.
2012,5,hands.
2013,2,lock
2014,7,arms
2015,9,tears
2016,1,sadness
2017,1,strong...
2018,1,https://t.co/qkcpgtkgka
2019,190,w/
2020,2,scene.
2021,3,japan.
2022,27,negotiating
2023,1,https://t.co/4hnxkr3ehw
2024,312,true
2025,2,yokota
2026,72,air
2027,19,base
2028,1,@usforcesjapan!
2029,1,https://t.co/kexnikkqks
2030,1,hideki
2031,1,matsuyama
2032,1,https://t.co/vylule0o2k
2033,2,tokyo
2034,1,abe.
2035,1,https://t.co/6lragojvdb
2036,12,landing
2037,6,shortly.
2038,253,wait
2039,15,military.
2040,77,soon!
2041,1,https://t.co/avlrroxmm4
2042,55,appreciate
2043,1,ipo
2044,1,aramco
2045,198,york
2046,2,exchange.
2047,16,states!
2048,1,$5.4
2049,1,trill
2050,5,touched
2051,5,hospitality
2052,5,japanese
2053,1,??????????
2054,1,[thank
2055,1,you]!
2056,1,???
2057,23,i?ll
2058,6,forget.
2059,1,https://t.co/cmkb0ktksc
2060,5,hawaii.
2061,1,@pacificcommand
2062,1,arrival.
2063,8,pearl
2064,5,harbor
2065,1,https://t.co/6gdme9cmns
2066,22,land
2067,1,harbor!
2068,2,sergeant
2069,10,bergdahl
2070,13,disgrace
2071,1,https://t.co/twunktgbnb
2072,30,dem
2073,72,primary
2074,51,stories
2075,26,network
2076,94,tv
2077,107,night.
2078,6,disgraceful!
2079,14,ceremony
2080,70,@
2081,1,harbor.
2082,1,skorea
2083,37,down!
2084,79,bernie
2085,52,sanders
2086,14,h
2087,9,cheating
2088,70,right.
2089,76,supporters
2090,2,apoplectic
2091,2,theft
2092,20,hillary!
2093,1,...based
2094,123,isis
2095,2,"""much"
2096,1,"harder"""
2097,36,us!
2098,8,claimed
2099,3,degenerate
2100,4,animal
2101,13,wounded
2102,81,west
2103,33,side
2104,1,"""their"
2105,1,"soldier."""
2106,11,pocahontas
2107,23,legendary
2108,3,primaries!
2109,7,dept.
2110,16,collusion
2111,7,donna
2112,1,b's
2113,15,book.
2114,76,bought
2115,29,dnc
2116,14,stole
2117,25,democratic
2118,63,crazy
2119,4,bernie!
2120,1,....people
2121,7,angry.
2122,2,proper.
2123,30,deserves
2124,1,...new
2125,33,b
2126,217,book
2127,205,says
2128,12,deleted
2129,21,e-mails
2130,8,uranium
2131,12,podesta
2132,13,server
2133,1,plus...
2134,64,everybody
2135,68,asking
2136,1,fbi)
2137,119,isn't
2138,4,dishonesty
2139,1,dems..
2140,100,twitter
2141,18,account
2142,36,11
2143,33,minutes
2144,4,rogue
2145,1,employee.
2146,2,out-and
2147,3,impact.
2148,161,interviewed
2149,14,@ingrahamangle
2150,6,10:00.
2151,183,enjoy!
2152,49,opening
2153,1,cherished
2154,108,sad
2155,35,watch.
2156,3,comey's
2157,2,....this
2158,1,dishonesty.
2159,6,violation
2160,241,campaign
2161,14,finance
2162,29,laws
2163,325,money
2164,2,laundering
2165,2,department?
2166,4,brazile
2167,62,system
2168,16,illegally
2169,16,steal
2170,5,sanders.
2171,1,h....
2172,6,rollout
2173,22,lobbyists
2174,1,storming
2175,17,capital
2176,14,hill
2177,87,america!
2178,16,nomination
2179,3,jerome
2180,5,powell
2181,1,@federalreserve.
2182,1,https://t.co/6adury3zws
2183,1,broadcom's
2184,1,america=$20
2185,2,rev
2186,28,u.s.a.
2187,1,$3+
2188,2,billion/yr.
2189,1,research/engineering
2190,7,$6
2191,2,manufacturing.
2192,1,https://t.co/nsj4ptvttl
2193,15,thrilled
2194,1,@broadcom
2195,21,ceo
2196,1,hock
2197,1,tan
2198,47,wh
2199,34,moving
2200,1,hq?s
2201,2,singapore
2202,1,u.s.a.....
2203,1,https://t.co/wrquxbndyz
2204,88,congress
2205,3,chain
2206,4,migration
2207,1,based!
2208,14,safe!
2209,1,https://t.co/d7l1yw5ivy
2210,1,diversity
2211,6,visa
2212,3,lottery
2213,39,program
2214,11,presents
2215,3,significant
2216,1,vulnerabilities
2217,1,https://t.co/tw4woli4vu
2218,9,houston
2219,2,@astros
2220,23,2017
2221,1,#worldseries
2222,1,champions??#houstonstrong
2223,1,#earnhistory
2224,1,https://t.co/bp7oezdhfi
2225,1,...there
2226,3,appropriate
2227,1,committed.
2228,28,fast.
2229,54,death
2230,5,penalty!
2231,71,send
2232,87,nyc
2233,2,guantanamo
2234,2,statistically
2235,18,process
2236,62,takes
2237,59,longer
2238,44,federal
2239,1,system...
2240,66,asked
2241,6,hang
2242,10,hospital
2243,6,room.
2244,12,injured
2245,2,12.
2246,1,mtg
2247,3,@cabinet
2248,13,announcing
2249,54,head
2250,1,fed.
2251,14,extremely
2252,17,impressed
2253,13,person!
2254,1,https://t.co/5asjvlgaig
2255,4,@garyplayer
2256,105,champion
2257,39,happening
2258,37,clean
2259,23,coal
2260,1,miners!
2261,1,https://t.co/suanjs6ccz
2262,53,immediately
2263,2,implementing
2264,12,extreme
2265,6,vetting
2266,1,procedures.
2267,13,first!
2268,1,macri
2269,57,five
2270,28,terror
2271,17,attack.
2272,54,whole
2273,147,family
2274,3,evil.
2275,1,acceptable!
2276,1,https://t.co/pqgettdrtx
2277,3,@senategop
2278,12,...and
2279,4,appeals
2280,11,judges
2281,2,clip!
2282,15,courts
2283,29,changing
2284,46,better!
2285,2,appointing
2286,1,high-quality
2287,1,district...
2288,11,nypd
2289,16,responders
2290,7,govt
2291,22,officials
2292,13,handled
2293,1,professionally!
2294,1,https://t.co/impidozjan
2295,3,@nygovcuomo
2296,2,@nycmayor
2297,1,...fully
2298,27,supports
2299,19,efforts
2300,2,#nycstrong
2301,12,de
2302,4,blasio
2303,1,government...
2304,2,mourn
2305,3,horrifying
2306,28,nyc.
2307,22,praying
2308,1,grieving
2309,5,precious
2310,122,loved
2311,4,ones.
2312,1,https://t.co/wzfhxoje3k
2313,1,....for
2314,13,class.
2315,35,consider
2316,3,asap
2317,31,approval
2318,1,along.
2319,61,wouldn't
2320,16,individual
2321,175,use
2322,22,further
2323,1,cuts.....
2324,1,https://t.co/6k3xw5p87d
2325,85,senator
2326,40,chuck
2327,13,schumer
2328,38,helping
2329,3,import
2330,1,europes
2331,89,problems
2332,1,col.tony
2333,1,shaffer.
2334,1,craziness!
2335,5,merit
2336,1,systems.
2337,1,smarter).
2338,1,"""diversity"
2339,1,"program"""
2340,2,beauty.
2341,1,based.
2342,9,ordered
2343,9,homeland
2344,134,already
2345,5,program.
2346,37,politically
2347,50,correct
2348,1,late)
2349,1,deserve.
2350,23,ever!
2351,87,thoughts
2352,26,condolences
2353,35,victims
2354,27,enter
2355,5,defeating
2356,29,east
2357,1,elsewhere.
2358,11,enough!
2359,36,sick
2360,2,deranged
2361,21,person.
2362,3,closely.
2363,5,u.s.a.!
2364,1,productionup?7.8%
2365,66,year.
2366,1,down?31.5%
2367,1,#endingwaroncoal
2368,1,https://t.co/xr20obb2dv
2369,1,?home
2370,61,prices
2371,3,highs
2372,1,august?
2373,210,read
2374,6,more:
2375,1,https://t.co/xzjizggq8r
2376,1,https://t.co/stbtr6mo2j
2377,1,https://t.co/w7wkcobfun
2378,1,https://t.co/nlo5xcnuix
2379,8,expanded
2380,17,child
2381,50,reality
2382,14,families.
2383,1,#taxrefor?
2384,1,halloween!#halloween2017
2385,1,https://t.co/brpgxvri8y
2386,1,@luisriveramarin!
2387,1,https://t.co/bk7sdv9phu
2388,1,apprehension
2389,1,mustafa
2390,1,al-imam
2391,3,alleged
2392,31,benghazi
2393,1,attacks?
2394,1,https://t.co/2u7wjmfglm
2395,1,....earth
2396,1,shattering.
2397,25,brother
2398,9,drain
2399,5,swamp
2400,4,weak!
2401,1,dither
2402,3,firm.
2403,3,is....
2404,169,start
2405,1,(jobs)
2406,8,(in
2407,21,addition
2408,1,corruption)!
2409,1,....came
2410,39,campaign.
2411,65,knew
2412,85,young
2413,7,volunteer
2414,70,george
2415,37,proven
2416,4,liar.
2417,1,dems!
2418,1,overtime.
2419,47,paul
2420,1,manaforts
2421,19,lawyer
2422,10,"""no"
2423,1,"collusion"""
2424,14,mentioned
2425,2,he...
2426,1,....also
2427,1,collusion!
2428,67,sorry
2429,1,manafort
2430,95,part
2431,49,aren't
2432,1,focus?????
2433,1,michaelcaputo
2434,15,@foxandfriends.
2435,90,report
2436,1,$972000
2437,3,fusion
2438,1,gps.
2439,15,firm
2440,1,$12400000
2441,1,(really?)
2442,3,dnc.
2443,158,knows
2444,1,ok'd!
2445,3,"""russia"""
2446,201,talk
2447,6,reform.
2448,1,coincidental?
2449,14,not!
2450,1,...are
2451,1,guilt
2452,1,democrats/clinton
2453,24,facts
2454,15,pouring
2455,50,out.
2456,3,something!
2457,1,"...""collusion"""
2458,272,doesn't
2459,5,exist.
2460,72,using
2461,2,country)
2462,21,witch
2463,12,hunt
2464,7,evil
2465,1,r's...
2466,6,...the
2467,10,33000
2468,26,emails
2469,24,comey
2470,139,fix
2471,28,more.
2472,82,instead
2473,1,trump/russia....
2474,13,anger
2475,10,unity
2476,21,lack
2477,30,investigation
2478,3,dossier
2479,1,(now
2480,1,$12000000?)....
2481,17,usual
2482,7,(the
2483,211,own
2484,3,it)
2485,6,jfk
2486,7,files
2487,2,schedule!
2488,2,sloppy
2489,44,michael
2490,11,moore
2491,5,broadway
2492,11,bomb
2493,8,close.
2494,84,sad!
2495,1,#firstrespondersday
2496,22,heroes
2497,51,there.
2498,15,forever
2499,18,grateful
2500,69,service
2501,7,sacrifice
2502,34,courage
2503,3,24/7/365!
2504,1,https://t.co/voctlyoeyw
2505,2,...in
2506,4,conspiracy
2507,3,theories
2508,6,rest.
2509,1,...addresses
2510,190,person
2511,6,living.
2512,21,reasons
2513,7,disclosure
2514,6,transparency
2515,2,and...
2516,4,strict
2517,2,consultation
2518,36,kelly
2519,19,cia
2520,5,agencies
2521,16,releasing
2522,3,#jfkfiles
2523,12,names
2524,1,prescription
2525,148,fight
2526,2,#opioidepidemic
2527,1,participating!
2528,1,https://t.co/onobtwoaon
2529,1,https://t.co/cyg11dnxh7
2530,330,nice
2531,19,jimmy
2532,35,carter
2533,2,(fake
2534,1,news).
2535,390,mr.
2536,172,president!
2537,1,(3.0
2538,1,hits).
2539,6,consecutive
2540,1,q's
2541,7,?what
2542,1,happened??how
2543,109,team
2544,79,played
2545,1,russia???https://t.co/gqpiidk017now
2546,12,know!
2547,1,https://t.co/sgwl1hzmki
2548,1,https://t.co/anpbsjfh3j
2549,1,@theleegreenwood!#flashbackfriday
2550,1,https://t.co/mcrmk6eurm
2551,3,anxiously
2552,7,awaiting
2553,1,be....?https://t.co/pej1knycao
2554,67,chris
2555,2,wallace:
2556,2,?more
2557,17,evidence
2558,2,gop?
2559,1,https://t.co/nacqerjsiu
2560,19,inspired
2561,12,everyday
2562,1,depths
2563,2,despair
2564,7,love.
2565,1,https://t.co/dl3oan4fm7
2566,3,diane
2567,32,black
2568,16,tennessee
2569,78,budget
2570,30,committee
2571,1,chairwoman
2572,33,setting
2573,2,@flgovscott.
2574,1,https://t.co/rgdu9plvfk
2575,5,commonly
2576,29,agreed
2577,8,costly
2578,1,hc!
2579,1,@theleegreenwood.
2580,35,song
2581,8,difference.
2582,2,carefully
2583,6,transparency.
2584,155,everything
2585,1,@leegreenwood83.
2586,67,luck
2587,1,@joy_villa
2588,449,her
2589,16,politics.
2590,3,fans!
2591,2,@gopleader
2592,1,@stevescalise
2593,5,passage
2594,64,show!
2595,7,wacky
2596,1,unhinged
2597,55,tom
2598,1,steyer
2599,18,agenda
2600,38,beginning
2601,51,wins
2602,2,elections!
2603,1,affliction
2604,3,abuse.
2605,1,https://t.co/iazjqgmwav
2606,1,https://t.co/mzi5uqn4oz
2607,19,effective
2608,28,officially
2609,8,declared
2610,1,#opioidcrisis
2611,50,health
2612,8,emergency
2613,2,law.
2614,1,https://t.co/yosoburdcw
2615,1,passed!
2616,13,party!
2617,86,governor
2618,8,opponent
2619,1,meetings/work
2620,6,crime!
2621,6,#'s
2622,46,might
2623,156,save
2624,1,statues/heritage!
2625,8,@seanhannity:
2626,1,boom!!
2627,2,tick
2628,2,tock
2629,1,https://t.co/8e2lvj3tta
2630,19,success!
2631,1,https://t.co/slntenvjla
2632,1,regains
2633,4,dominance
2634,12,peter
2635,10,barry
2636,1,chowka
2637,1,hagmann
2638,1,https://t.co/icdmczregu?
2639,2,again!#americafirst??
2640,1,https://t.co/ajic3flnki
2641,10,#taxreform
2642,1,https://t.co/o3w9bjkz5k
2643,1,https://t.co/jyckxwemlu
2644,19,committed
2645,2,ensuring
2646,1,thrive?
2647,6,@loudobbs
2648,5,7pme
2649,4,@foxbusiness.
2650,1,https://t.co/9v9z015kvl
2651,54,texas
2652,3,@govabbott
2653,3,lt.
2654,33,gov.
2655,1,@danpatrickthank
2656,4,todays
2657,5,briefing
2658,16,recovery
2659,1,tx.
2660,1,https://t.co/rbel6iwrjl
2661,7,anticipated
2662,39,interesting!
2663,2,liyuan
2664,40,weeks
2665,2,trip!
2666,1,https://t.co/ufmonzza7n
2667,7,congratulate
2668,1,elevation.
2669,13,discussed
2670,3,subjects!
2671,2,@loudobbs.
2672,7,aired
2673,414,tonight
2674,3,#dobbs
2675,123,congrats
2676,10,@reince
2677,4,priebus
2678,25,talented
2679,1,reince!
2680,1,https://t.co/7asjamrsnv
2681,1,https://t.co/cbewjsq1a3
2682,7,flake
2683,7,18%
2684,27,rating
2685,16,"""a"
2686,184,lot
2687,3,colleagues
2688,13,spoken
2689,3,"out."""
2690,72,standing
2691,3,o!
2692,38,history.
2693,4,sides.
2694,29,winners
2695,12,corker
2696,6,fest
2697,4,ovations
2698,77,reason
2699,40,dropped
2700,34,simple
2701,94,chance
2702,8,elected.
2703,61,act
2704,28,hurt
2705,1,wounded!
2706,14,research
2707,22,led
2708,6,anti-trump
2709,1,dossier.
2710,7,victim
2711,7,multiple
2712,2,ovations!
2713,4,?president
2714,2,day?
2715,1,https://t.co/cyraqakhy2
2716,1,https://t.co/hvd0klylbk
2717,6,high!
2718,53,good.
2719,72,laughing
2720,2,liddle'
2721,38,bob
2722,103,set
2723,48,back.
2724,4,forward!
2725,49,incompetent
2726,6,relations
2727,23,poorly
2728,45,done.
2729,14,clue
2730,1,as.....
2731,92,lightweight
2732,57,couldn't
2733,4,re-elected
2734,3,plus!
2735,1,...corker
2736,1,tennesse
2737,23,refused
2738,18,endorse
2739,57,negative
2740,120,anything
2741,8,record!
2742,20,helped
2743,21,o
2744,166,iran
2745,49,elected
2746,19,dog
2747,3,catcher
2748,1,cuts....
2749,1,241
2750,1,hizballah
2751,1,beirut.
2752,26,died
2753,21,nation.
2754,1,https://t.co/baqzda3s2e
2755,6,respectful
2756,13,conversation
2757,2,widow
2758,21,sgt.
2759,24,la
2760,69,david
2761,10,johnson
2762,118,name
2763,1,hesitation!
2764,5,dozen
2765,3,kneel
2766,2,nfl!
2767,1,401(k).
2768,38,popular
2769,13,break
2770,2,stays!
2771,3,sinking
2772,4,through.
2773,4,46%
2774,1,orgs
2775,2,fabricate
2776,20,worse!
2777,2,cred.
2778,5,congresswoman
2779,5,wilson
2780,40,keeps
2781,96,giving
2782,7,dems.
2783,47,action
2784,4,r!
2785,5,maria
2786,2,bartiromo
2787,25,10:00
2788,1,...2nd
2789,33,va
2790,4,improvement
2791,2,yrs!
2792,1,...9
2793,8,administration.
2794,26,50
