freq,word,probability,freq_iterated,probability_iterated
14,coming,0.000287456624848572,15,0.00026130583234617796
14,evening,0.000287456624848572,15,0.00026130583234617796
14,miss,0.000287456624848572,15,0.00026130583234617796
14,dec,0.000287456624848572,15,0.00026130583234617796
14,population,0.000287456624848572,15,0.00026130583234617796
14,celestial,0.000287456624848572,15,0.00026130583234617796
14,100,0.000287456624848572,15,0.00026130583234617796
13,interstellar,0.00026692400878795965,14,0.00024388544352309943
13,except,0.00026692400878795965,14,0.00024388544352309943
13,moons,0.00026692400878795965,14,0.00024388544352309943
13,came,0.00026692400878795965,14,0.00024388544352309943
13,zone,0.00026692400878795965,14,0.00024388544352309943
13,rip,0.00026692400878795965,14,0.00024388544352309943
13,dear,0.00026692400878795965,14,0.00024388544352309943
13,landing,0.00026692400878795965,14,0.00024388544352309943
13,death,0.00026692400878795965,14,0.00024388544352309943
13,maybe,0.00026692400878795965,14,0.00024388544352309943
13,atmosphere,0.00026692400878795965,14,0.00024388544352309943
13,well,0.00026692400878795965,14,0.00024388544352309943
13,theory,0.00026692400878795965,14,0.00024388544352309943
13,everybody,0.00026692400878795965,14,0.00024388544352309943
13,okay,0.00026692400878795965,14,0.00024388544352309943
13,30,0.00026692400878795965,14,0.00024388544352309943
13,chicken,0.00026692400878795965,14,0.00024388544352309943
13,%,0.00026692400878795965,14,0.00024388544352309943
13,become,0.00026692400878795965,14,0.00024388544352309943
13,obama,0.00026692400878795965,14,0.00024388544352309943
13,yourself,0.00026692400878795965,14,0.00024388544352309943
13,die,0.00026692400878795965,14,0.00024388544352309943
13,forces,0.00026692400878795965,14,0.00024388544352309943
13,land,0.00026692400878795965,14,0.00024388544352309943
13,looking,0.00026692400878795965,14,0.00024388544352309943
13,everything,0.00026692400878795965,14,0.00024388544352309943
13,actual,0.00026692400878795965,14,0.00024388544352309943
13,living,0.00026692400878795965,14,0.00024388544352309943
13,planets,0.00026692400878795965,14,0.00024388544352309943
13,twitter,0.00026692400878795965,14,0.00024388544352309943
13,saying,0.00026692400878795965,14,0.00024388544352309943
12,single,0.0002463913927273474,13,0.0002264650547000209
12,needs,0.0002463913927273474,13,0.0002264650547000209
12,hard,0.0002463913927273474,13,0.0002264650547000209
12,likely,0.0002463913927273474,13,0.0002264650547000209
12,south,0.0002463913927273474,13,0.0002264650547000209
12,place,0.0002463913927273474,13,0.0002264650547000209
12,book,0.0002463913927273474,13,0.0002264650547000209
12,endeavour,0.0002463913927273474,13,0.0002264650547000209
12,twelve,0.0002463913927273474,13,0.0002264650547000209
12,total,0.0002463913927273474,13,0.0002264650547000209
12,nearly,0.0002463913927273474,13,0.0002264650547000209
12,christmas,0.0002463913927273474,13,0.0002264650547000209
12,six,0.0002463913927273474,13,0.0002264650547000209
12,problems,0.0002463913927273474,13,0.0002264650547000209
12,startalkradio,0.0002463913927273474,13,0.0002264650547000209
12,minutes,0.0002463913927273474,13,0.0002264650547000209
12,average,0.0002463913927273474,13,0.0002264650547000209
12,w/o,0.0002463913927273474,13,0.0002264650547000209
12,visible,0.0002463913927273474,13,0.0002264650547000209
12,news,0.0002463913927273474,13,0.0002264650547000209
12,sunlight,0.0002463913927273474,13,0.0002264650547000209
12,hole,0.0002463913927273474,13,0.0002264650547000209
12,war,0.0002463913927273474,13,0.0002264650547000209
12,angels,0.0002463913927273474,13,0.0002264650547000209
12,mass,0.0002463913927273474,13,0.0002264650547000209
12,man,0.0002463913927273474,13,0.0002264650547000209
12,rocket,0.0002463913927273474,13,0.0002264650547000209
12,different,0.0002463913927273474,13,0.0002264650547000209
12,friends,0.0002463913927273474,13,0.0002264650547000209
12,given,0.0002463913927273474,13,0.0002264650547000209
12,einstein,0.0002463913927273474,13,0.0002264650547000209
12,southern,0.0002463913927273474,13,0.0002264650547000209
12,hour,0.0002463913927273474,13,0.0002264650547000209
12,use,0.0002463913927273474,13,0.0002264650547000209
12,simply,0.0002463913927273474,13,0.0002264650547000209
12,five,0.0002463913927273474,13,0.0002264650547000209
12,surface,0.0002463913927273474,13,0.0002264650547000209
12,seen,0.0002463913927273474,13,0.0002264650547000209
12,vote,0.0002463913927273474,13,0.0002264650547000209
12,students,0.0002463913927273474,13,0.0002264650547000209
